pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount
40.831156,-73.728855,40.894328,-74.010233,1,63.55
40.837302,-73.893998,40.757478,-73.933114,2,25.40
40.577467,-73.978991,40.571627,-73.946171,3,9.39
40.896715,-74.012679,40.877210,-73.886310,1,25.74
40.693999,-74.009442,40.592641,-73.723155,2,70.38
40.675585,-73.932849,40.667992,-73.963820,3,10.22
40.870322,-73.973945,40.769813,-73.858796,3,39.50
40.667386,-73.845507,40.756549,-73.823071,4,29.60
40.571846,-73.879914,40.584400,-73.833806,2,12.48
40.886801,-73.916439,40.868420,-73.757601,1,36.04
40.771302,-73.779339,40.867644,-73.897224,2,37.42
40.655846,-73.790617,40.750513,-73.914377,3,37.20
40.587198,-73.784260,40.601250,-73.999095,1,44.73
40.878219,-73.786397,40.809169,-73.996999,1,43.95
40.869868,-73.833082,40.795049,-73.737758,4,30.11
40.610510,-73.966137,40.746704,-73.896783,4,47.51
40.857133,-73.988650,40.679638,-73.979279,1,50.78
40.643966,-73.892131,40.711695,-73.804927,1,30.76
40.563386,-73.990726,40.653275,-73.996947,2,31.02
40.606639,-73.794990,40.801201,-74.014056,5,73.61
40.617291,-73.822597,40.687954,-73.954057,2,37.41
40.649769,-73.845555,40.663748,-73.720641,1,26.40
40.824086,-73.869141,40.609613,-74.015856,1,66.64
40.652052,-74.020565,40.577478,-73.738852,3,67.26
40.560078,-73.976209,40.632990,-73.965500,2,19.69
40.717961,-73.974932,40.622293,-73.905242,2,33.41
40.891290,-73.853671,40.652127,-73.876197,1,72.85
40.844512,-73.849795,40.785514,-73.793839,1,23.14
40.699613,-73.812517,40.798682,-73.960591,1,43.00
40.821087,-73.736552,40.742689,-73.954340,1,45.89
40.832062,-73.914573,40.800073,-73.724725,1,45.51
40.806968,-73.982940,40.669054,-73.875180,1,44.77
40.756491,-73.886686,40.608127,-73.861558,1,42.85
40.579431,-74.009035,40.587772,-73.873101,1,31.84
40.630715,-73.905337,40.867671,-74.024451,2,69.71
40.784405,-73.722886,40.636443,-74.013254,3,73.44
40.589584,-73.834666,40.805746,-73.971881,1,70.29
40.562309,-73.792841,40.585834,-74.014604,2,49.04
40.658792,-73.944830,40.782533,-73.860201,1,39.58
40.771877,-73.904781,40.829993,-73.871283,2,17.72
40.849424,-73.865189,40.668463,-73.831219,1,49.16
40.652227,-74.006861,40.655622,-73.974960,1,10.06
40.621328,-73.876789,40.787544,-73.753822,4,60.68
40.683160,-73.932432,40.823198,-73.997344,3,43.89
40.617618,-73.762952,40.589060,-73.828617,4,19.87
40.636501,-73.792114,40.854839,-73.981785,1,66.54
40.582194,-73.806323,40.621398,-73.901991,1,26.12
40.639402,-73.786525,40.560615,-73.949089,3,40.86
40.621897,-73.798434,40.818763,-73.834979,1,54.05
40.792693,-73.830990,40.752543,-73.861651,1,13.97
40.622708,-73.744919,40.856379,-73.827606,2,70.02
40.876781,-73.846005,40.760662,-73.999599,1,45.27
40.571038,-73.720175,40.576067,-73.766365,2,12.04
40.670767,-73.814820,40.709963,-73.988802,1,41.31
40.693502,-73.881324,40.780314,-73.732182,1,36.89
40.774403,-73.875016,40.592470,-73.751189,1,61.35
40.766408,-73.804830,40.669156,-73.977066,1,45.35
40.583715,-73.885050,40.695211,-73.953962,2,35.63
40.751346,-73.767065,40.700006,-73.972689,4,50.03
40.740611,-74.006599,40.631636,-73.755737,3,61.80
40.652693,-73.939032,40.831701,-73.844258,4,54.74
40.659337,-73.750792,40.731019,-73.942792,5,42.92
40.589912,-73.876857,40.821343,-73.982205,1,64.14
40.753740,-73.805193,40.689886,-73.727655,1,30.57
40.818199,-73.749748,40.647065,-73.751409,1,52.87
40.749754,-73.823997,40.684657,-73.841470,3,18.93
40.685354,-73.871406,40.672381,-73.883877,2,6.21
40.832248,-73.867961,40.642764,-73.995527,3,53.66
40.663277,-74.026114,40.859084,-73.902697,1,63.55
40.837435,-73.816242,40.809616,-73.730144,1,19.73
40.634112,-73.760019,40.571362,-73.909320,1,35.53
40.794485,-73.752864,40.620582,-73.764763,1,50.18
40.611666,-73.947268,40.634198,-73.793081,1,36.38
40.743496,-73.827072,40.739691,-73.843974,4,7.54
40.806959,-73.927307,40.597967,-73.770544,1,63.13
40.829651,-73.833801,40.631488,-73.813168,1,54.31
40.688337,-73.792186,40.886935,-73.830260,1,60.52
40.824744,-73.955679,40.699730,-73.865799,2,61.78
40.753847,-73.951400,40.617614,-73.799288,1,46.32
40.760445,-73.825371,40.817288,-73.893849,1,22.86
40.605362,-73.811942,40.710850,-73.859334,5,31.94
40.828081,-73.733195,40.883191,-73.906261,2,42.78
40.758882,-73.863222,40.668784,-73.789405,1,32.35
40.635202,-73.822845,40.696215,-73.954031,1,33.08
40.895744,-73.743947,40.871083,-74.004478,2,51.63
40.715725,-73.919093,40.590084,-73.816610,1,39.56
40.615225,-73.957064,40.783445,-73.962745,1,45.44
40.860374,-73.739210,40.575170,-73.730403,1,81.25
40.571076,-73.743014,40.814677,-73.772872,4,73.03
40.635820,-74.024951,40.759199,-73.723877,3,74.26
40.760368,-73.987116,40.797701,-73.883922,1,23.65
40.854458,-73.846016,40.732713,-73.955840,2,40.52
40.870400,-73.794626,40.792954,-73.867372,1,33.93
40.670364,-73.953508,40.862860,-73.831496,2,59.21
40.757319,-73.869164,40.840003,-73.798745,1,31.70
40.893803,-73.859137,40.603791,-73.845274,1,78.90
40.677643,-73.785056,40.644606,-73.742371,1,13.81
40.759209,-73.955842,40.597336,-73.879402,2,47.87
40.734177,-74.020597,40.814832,-73.897924,2,32.37
40.661512,-73.774077,40.827536,-73.946299,1,56.32
40.837455,-73.877624,40.576419,-73.831209,1,70.20
40.867829,-73.869746,40.684536,-73.923067,1,51.96
40.668091,-73.795752,40.712731,-73.901565,1,25.05
40.588680,-73.738735,40.635956,-73.907285,1,35.13
40.853734,-73.945981,40.624532,-73.864046,1,63.89
40.803780,-73.862401,40.564273,-73.740328,2,77.78
40.638571,-73.905731,40.748045,-74.006818,2,41.21
40.591003,-73.791527,40.765238,-74.013514,2,70.23
40.832079,-73.762744,40.685040,-73.789306,4,46.24
40.717932,-73.857008,40.640201,-73.889173,2,24.33
40.792787,-73.781657,40.815483,-73.790916,1,9.88
40.828825,-73.791116,40.863149,-73.774559,1,12.13
40.723727,-73.969447,40.783972,-73.814013,1,34.02
40.708965,-73.989577,40.770107,-73.991506,1,16.91
40.714494,-73.990546,40.670852,-74.006952,1,16.16
40.645354,-73.939630,40.810557,-73.977913,1,49.98
40.594979,-73.831809,40.838459,-73.967723,2,81.41
40.688695,-73.793990,40.778174,-73.839504,1,27.81
40.667223,-74.014440,40.853637,-73.951651,1,57.34
40.844143,-74.011980,40.749018,-73.833654,1,46.90
40.634722,-74.022587,40.610897,-73.848238,1,37.27
40.583295,-73.811805,40.687861,-73.922473,2,35.82
40.600188,-73.925712,40.655358,-74.020873,1,26.99
40.889631,-73.792618,40.800282,-73.833807,1,30.05
40.640314,-73.814941,40.699485,-73.952690,2,32.71
40.760547,-73.850988,40.887159,-73.733190,1,45.20
40.801738,-73.877375,40.897919,-74.029594,3,40.81
40.784647,-73.912032,40.707597,-73.859532,1,24.13
40.841105,-73.755274,40.696890,-73.847688,1,45.54
40.649305,-73.996192,40.634595,-73.982597,2,9.38
40.889955,-73.966620,40.716605,-73.967787,1,46.37
40.664542,-73.909803,40.632110,-73.834465,1,18.83
40.704387,-73.837055,40.730093,-73.867359,1,11.91
40.707408,-73.793920,40.828320,-73.853493,3,38.02
40.743198,-73.776290,40.665710,-73.726286,1,22.46
40.594163,-73.794685,40.707410,-73.725747,1,33.13
40.769879,-73.794389,40.753021,-73.758531,1,10.17
40.598814,-73.989063,40.569218,-73.767713,1,44.51
40.635662,-73.787624,40.572873,-73.987684,1,46.55
40.604081,-73.878035,40.708385,-73.962501,1,38.73
40.721780,-73.851781,40.562246,-73.770151,1,46.62
40.562567,-73.771161,40.743096,-74.017781,1,72.47
40.662033,-73.759731,40.749261,-73.808324,1,28.01
40.791596,-73.854199,40.625618,-73.759635,1,48.83
40.669665,-73.721324,40.823867,-73.857938,4,54.28
40.736836,-73.722008,40.695740,-73.872912,5,35.48
40.748357,-73.988582,40.586705,-73.974056,2,42.66
40.882161,-74.016758,40.774645,-73.926186,1,37.65
40.733748,-73.996852,40.803798,-73.919682,5,28.21
40.776785,-73.801172,40.829801,-73.936761,3,33.98
40.568154,-74.027894,40.784547,-73.741120,1,85.70
40.841831,-73.957461,40.816518,-73.845028,1,25.31
40.615343,-73.884134,40.673861,-73.853446,4,19.77
40.845022,-73.881626,40.640353,-73.732188,1,65.89
40.629368,-74.002145,40.584041,-73.959667,1,17.14
40.681404,-73.932113,40.868418,-73.762851,2,64.45
40.805100,-73.849010,40.578484,-73.813237,1,60.32
40.659103,-73.863090,40.616789,-73.986087,1,28.53
40.599651,-73.807062,40.679967,-74.026250,2,51.21
40.876236,-73.727589,40.874291,-73.738827,2,5.88
40.641962,-73.828369,40.696491,-74.022565,1,43.58
40.623665,-73.872832,40.613373,-73.940451,2,18.14
40.897925,-74.016539,40.586806,-73.777807,3,98.23
40.772709,-73.733412,40.656866,-73.918444,1,53.82
40.629712,-73.854288,40.668875,-73.825297,1,16.12
40.630090,-73.901468,40.580079,-73.887477,3,16.08
40.697221,-73.877797,40.700438,-73.936736,2,14.88
40.728523,-73.813939,40.752105,-74.012853,1,40.02
40.687815,-73.920268,40.741491,-73.812291,1,28.24
40.848679,-73.893895,40.742103,-73.809723,1,36.27
40.787599,-73.882685,40.571473,-73.828466,1,53.76
40.671782,-73.979247,40.618015,-73.760235,1,47.07
40.594508,-73.779515,40.642374,-73.991031,1,48.01
40.893116,-73.775323,40.866148,-73.868927,1,26.38
40.678233,-73.778618,40.833219,-73.801753,2,45.09
40.629540,-73.836961,40.578483,-73.810771,1,17.39
40.673347,-73.893071,40.636250,-73.879062,1,12.31
40.714851,-73.961381,40.679003,-73.869715,1,23.01
40.762270,-73.780422,40.584558,-73.768081,1,46.83
40.746088,-73.861051,40.569584,-73.820482,1,47.04
40.738929,-73.829109,40.781659,-73.973226,1,33.52
40.861282,-73.741264,40.882022,-73.852250,2,30.65
40.698845,-73.734453,40.738593,-73.733316,2,15.83
40.862307,-73.885293,40.787313,-73.792367,2,28.13
40.860721,-73.994135,40.836232,-73.838648,2,34.50
40.736687,-73.856702,40.573605,-73.838189,1,46.79
40.758893,-73.981707,40.611231,-73.841833,2,52.12
40.688558,-73.941718,40.613853,-73.872180,1,25.16
40.762774,-73.787916,40.674260,-73.877975,1,34.99
40.707752,-73.789647,40.872854,-73.951443,2,59.11
40.741396,-73.905428,40.789537,-74.022448,2,30.54
40.837154,-73.774807,40.811944,-73.938975,1,40.04
40.656421,-73.997942,40.648950,-73.767756,2,45.89
40.836502,-73.921475,40.724491,-73.733437,3,98.07
40.876691,-74.012793,40.849434,-73.797861,1,42.04
40.734601,-73.747678,40.631335,-73.784714,2,33.27
40.654668,-73.757582,40.649335,-73.842111,1,19.05
40.573955,-73.844684,40.871194,-73.801188,1,87.91
40.822587,-73.990216,40.703329,-73.789071,2,60.08
40.786588,-73.957878,40.811984,-73.750841,1,44.68
40.844303,-73.722000,40.830260,-73.922662,4,40.43
40.868725,-73.856352,40.879922,-73.867384,2,9.78
40.770438,-73.732554,40.571638,-73.819912,1,52.60
40.623927,-73.883100,40.619524,-73.796884,1,19.63
40.754928,-73.933650,40.749225,-73.922591,1,5.66
40.867835,-74.020971,40.618216,-73.883181,1,77.40
40.597758,-73.902451,40.755176,-73.830470,2,48.30
40.773697,-73.837998,40.891341,-73.874944,1,32.79
40.717591,-73.953088,40.872864,-73.819485,2,54.57
40.656744,-73.835540,40.813107,-73.856653,4,47.01
40.640043,-73.936714,40.686854,-73.889557,1,19.64
40.748739,-73.771485,40.703083,-73.930070,1,36.92
40.860024,-73.929374,40.839962,-73.836415,3,22.96
40.661991,-74.017114,40.586401,-73.818112,3,50.87
40.881561,-73.831396,40.871518,-73.774535,1,12.83
40.899752,-73.994287,40.642843,-73.904192,3,73.39
40.799460,-73.847896,40.639493,-73.993185,1,54.92
40.641979,-73.952656,40.636052,-73.799655,1,34.15
40.607248,-73.928050,40.771027,-73.854415,2,49.17
40.748261,-73.767211,40.889537,-73.790872,5,44.55
40.722408,-73.867765,40.736065,-73.811394,2,10.60
40.785038,-73.864967,40.833235,-73.978905,3,27.26
40.693250,-73.815524,40.564132,-73.789155,2,39.04
40.706711,-73.951519,40.766585,-73.925901,3,19.88
40.581436,-73.893303,40.633307,-73.795122,3,28.09
40.718228,-73.741308,40.637388,-73.921494,1,44.23
40.888656,-73.815868,40.889188,-73.931131,1,26.15
40.874807,-73.974710,40.727817,-73.749252,2,60.84
40.688240,-73.735874,40.644322,-74.011781,1,58.95
40.854506,-73.992071,40.730832,-73.897664,1,42.75
40.888167,-73.821938,40.699283,-73.868807,1,51.91
40.614527,-73.878627,40.729125,-73.949996,1,37.08
40.730210,-73.744747,40.822799,-73.747165,2,26.17
40.720620,-73.976546,40.648657,-73.856457,2,36.30
40.786007,-73.793785,40.704324,-73.971033,1,41.26
40.579342,-73.854415,40.717942,-73.959875,1,43.94
40.861333,-73.970073,40.636975,-73.733695,4,76.88
40.757030,-73.749798,40.584946,-73.769720,1,51.64
40.868414,-73.996524,40.818621,-73.977740,3,16.14
40.806223,-73.737267,40.766583,-73.721438,1,12.83
40.847644,-73.814969,40.640383,-73.847250,3,57.03
40.725936,-73.866263,40.873110,-73.847131,1,46.61
40.746886,-74.006060,40.629564,-73.833571,2,48.15
40.622734,-73.746356,40.773376,-73.755118,5,46.29
40.873070,-73.748376,40.883141,-73.811732,2,15.74
40.687972,-73.922085,40.601507,-73.852292,1,30.53
40.641659,-73.950512,40.699052,-73.788391,1,59.28
40.812662,-73.949332,40.837089,-73.853129,1,19.16
40.583613,-74.001148,40.724919,-73.786023,1,57.94
40.849083,-73.849009,40.575083,-73.963534,2,82.65
40.725034,-73.758861,40.824644,-74.003499,1,58.53
40.877404,-73.863574,40.823466,-73.919320,1,21.23
40.687461,-73.963679,40.780865,-73.945450,2,29.79
40.656170,-73.908737,40.692388,-73.927836,3,13.24
40.770134,-73.796229,40.570335,-73.915364,1,62.14
40.660355,-73.724887,40.771710,-73.782722,1,38.57
40.684545,-73.772583,40.689118,-73.727041,2,14.51
40.592179,-73.995582,40.621649,-73.903246,1,25.10
40.663937,-73.846327,40.592356,-73.925693,5,44.02
40.830042,-73.799168,40.749000,-73.917973,1,35.81
40.777448,-73.938421,40.677674,-73.890312,2,32.67
40.697367,-73.880290,40.698215,-73.739392,4,33.45
40.701057,-73.757731,40.672941,-73.769579,1,11.90
40.737360,-73.966805,40.647632,-73.925704,2,27.93
40.668325,-73.837765,40.669347,-73.956300,2,27.11
40.679510,-73.825717,40.763815,-73.901332,1,32.13
40.718096,-73.870188,40.826540,-73.892052,1,28.41
40.888569,-74.016958,40.765646,-73.934276,2,42.42
40.734579,-73.822869,40.716071,-74.000718,3,37.69
40.628451,-73.843283,40.849242,-73.959024,1,60.32
40.784593,-73.945489,40.880892,-73.992874,2,29.81
40.758310,-73.904214,40.654875,-73.735298,2,45.74
40.729231,-73.845396,40.685233,-73.919629,2,22.58
40.617219,-73.998712,40.736459,-73.850981,1,45.74
40.879150,-73.959162,40.859158,-73.886373,2,18.08
40.707318,-73.811994,40.752136,-73.769293,1,18.84
40.759523,-73.917756,40.883229,-73.890082,1,36.59
40.724103,-73.888160,40.675293,-73.878783,2,16.82
40.766440,-73.839078,40.855745,-73.794365,1,25.11
40.710931,-73.942532,40.857212,-74.007902,1,42.30
40.892102,-73.836717,40.844212,-73.883108,2,17.85
40.783653,-73.853552,40.661077,-73.968395,2,46.52
40.852440,-73.926216,40.875038,-74.007372,2,19.05
40.634422,-73.752065,40.602124,-73.841898,1,22.40
40.706532,-73.978441,40.880279,-73.873678,1,47.95
40.575579,-73.735520,40.796503,-73.722786,1,62.59
40.760465,-73.795047,40.871569,-73.777711,1,29.51
40.857866,-73.987883,40.736474,-73.846724,1,47.24
40.750946,-73.842660,40.764733,-73.968274,1,27.07
40.783373,-73.778385,40.777874,-73.920852,1,28.44
40.677964,-73.814392,40.720723,-73.885098,2,20.08
40.706713,-73.940874,40.739222,-73.739402,1,48.60
40.799874,-73.749379,40.739247,-73.981300,1,49.73
40.572772,-73.982628,40.642119,-73.947489,1,21.37
40.728666,-73.915646,40.640095,-73.859646,1,26.96
40.583955,-73.929055,40.605928,-73.985325,1,16.08
40.808930,-73.840046,40.670488,-73.754049,3,44.78
40.600908,-73.855941,40.599238,-73.858096,1,4.78
40.590244,-73.980983,40.670875,-73.853965,5,38.53
40.892157,-73.997743,40.611630,-73.759036,2,91.12
40.591681,-73.916033,40.608937,-73.846683,2,14.11
40.767239,-73.863214,40.838564,-73.938665,2,27.21
40.610849,-73.807410,40.728663,-73.877535,1,43.40
40.703767,-73.808923,40.890738,-73.736424,1,58.54
40.792144,-73.909230,40.783410,-73.735993,1,37.51
40.772153,-73.965703,40.773804,-73.936077,1,7.84
40.582600,-73.848748,40.773569,-73.783684,2,58.18
40.754941,-73.891101,40.878467,-73.737594,1,46.31
40.578170,-73.729276,40.897300,-73.817345,1,89.30
40.599122,-73.941273,40.714404,-73.916481,3,36.51
40.781006,-73.745579,40.625339,-73.864499,1,49.68
40.764995,-73.892930,40.566960,-73.741403,1,64.25
40.676772,-73.821201,40.784454,-73.865547,5,35.68
40.802477,-73.921657,40.644829,-73.965288,3,51.22
40.669616,-73.798053,40.624400,-73.953325,3,62.16
40.751491,-73.918170,40.634859,-73.830363,1,36.79
40.671021,-73.903566,40.826463,-73.765477,1,54.87
40.640946,-73.798829,40.648296,-73.880355,1,22.73
40.859975,-74.001622,40.655045,-73.865418,1,60.49
40.786359,-73.984758,40.682806,-73.980702,1,32.59
40.566373,-73.881936,40.680228,-73.747773,4,46.49
40.590133,-73.778026,40.604151,-73.964735,3,40.68
40.591298,-73.968377,40.631117,-73.753943,1,75.40
40.828679,-73.992002,40.869896,-73.834430,1,40.71
40.878660,-73.767032,40.811480,-73.732078,1,22.51
40.819820,-73.747701,40.835785,-73.947972,1,42.15
40.862642,-73.779895,40.746914,-73.794880,1,34.76
40.585508,-73.851981,40.576254,-73.957033,2,24.73
40.735315,-73.756214,40.793081,-73.830206,4,24.69
40.881773,-73.739868,40.611500,-73.843529,1,135.88
40.862731,-73.730609,40.772532,-73.904090,4,46.67
40.584913,-73.815636,40.796178,-73.866668,2,58.07
40.839715,-73.880852,40.759722,-73.769239,1,33.98
40.769350,-73.788610,40.590572,-73.856042,1,53.09
40.731706,-73.987944,40.739249,-73.856326,1,30.78
40.786858,-73.788927,40.825543,-73.907609,1,29.36
40.596176,-73.890528,40.798988,-73.900235,1,57.53
40.588068,-73.722622,40.714033,-73.918953,2,57.62
40.612649,-73.734430,40.617266,-73.954833,1,45.36
40.633618,-73.879276,40.824175,-73.820715,3,53.20
40.636524,-73.868526,40.765580,-73.881343,2,33.62
40.630524,-73.818399,40.592094,-73.841044,3,13.75
40.709027,-73.899266,40.789940,-73.948246,2,27.62
40.592925,-73.943475,40.888148,-73.811084,4,83.85
40.853354,-73.783164,40.611949,-74.028554,2,89.71
40.886299,-74.018788,40.709396,-73.960286,2,54.62
40.587331,-73.854458,40.610006,-73.852530,3,12.66
40.889057,-73.881038,40.588581,-73.884131,3,82.97
40.631268,-74.003911,40.749728,-73.989315,2,39.75
40.651875,-73.839369,40.684626,-74.021412,1,37.66
40.682127,-73.758437,40.636989,-73.836415,1,18.94
40.816972,-73.725134,40.775636,-73.811021,4,26.56
40.754492,-74.002674,40.582948,-73.821343,1,70.85
40.764535,-73.980170,40.849449,-73.755000,4,52.99
40.814472,-73.743809,40.757861,-73.950407,1,46.77
40.885124,-73.810751,40.607510,-73.844773,2,79.47
40.589709,-73.875168,40.701214,-74.007880,1,42.73
40.667749,-73.819269,40.625151,-73.918337,2,23.93
40.576740,-73.793467,40.603839,-73.885216,2,21.33
40.573131,-73.831281,40.725451,-73.760874,1,45.49
40.570725,-73.960935,40.708898,-73.877864,5,44.28
40.878016,-73.821629,40.865888,-73.977396,1,31.51
40.895689,-73.729858,40.738636,-73.874722,1,53.00
40.667453,-73.873205,40.650997,-74.023935,1,34.59
40.790661,-73.743029,40.603420,-73.808773,1,49.69
40.652569,-73.990004,40.843474,-73.996912,2,55.30
40.655858,-73.849702,40.738988,-74.026852,1,45.67
40.563635,-74.009124,40.783664,-73.920369,5,70.49
40.882341,-74.029811,40.886448,-73.825186,2,47.04
40.624988,-73.947430,40.662791,-74.021778,1,19.51
40.560763,-73.741728,40.665282,-73.919946,1,50.96
40.842667,-73.770225,40.863088,-74.002813,1,51.84
40.587720,-73.838684,40.726580,-73.922301,2,42.92
40.806363,-73.744689,40.706327,-73.790914,1,31.40
40.560561,-73.822769,40.731379,-73.835286,1,48.85
40.874267,-73.868255,40.586339,-73.755308,1,87.84
40.653235,-73.772719,40.799247,-73.754561,2,36.17
40.655426,-73.744470,40.670574,-73.856746,1,26.97
40.860721,-73.832713,40.753671,-73.973239,1,45.21
40.639577,-73.832386,40.588094,-73.773402,2,21.37
40.795414,-74.025239,40.857488,-73.755531,2,60.63
40.718493,-73.936500,40.679974,-73.762928,2,41.70
40.848649,-73.995427,40.670644,-73.800955,2,70.26
40.650986,-73.821614,40.610246,-74.017018,2,44.60
40.604088,-74.006873,40.635246,-73.842150,3,38.12
40.597668,-73.872840,40.852924,-73.958123,1,71.87
40.617300,-73.751206,40.878021,-73.899421,2,73.12
40.779928,-73.735399,40.581216,-74.029145,2,84.68
40.880519,-73.993848,40.604201,-74.025030,2,79.13
40.770770,-73.774622,40.707965,-73.848244,1,39.67
40.569597,-73.878762,40.763326,-73.970960,1,60.18
40.664952,-73.947460,40.588322,-73.724077,1,51.19
40.577542,-73.790920,40.726589,-74.011908,1,61.02
40.741206,-73.948517,40.852895,-73.797824,1,48.46
40.654515,-73.849839,40.741515,-73.984368,1,40.09
40.831521,-73.948743,40.725531,-73.833319,2,38.68
40.630504,-73.776428,40.754464,-73.751853,2,57.28
40.893051,-73.820849,40.650856,-73.910415,1,67.88
40.560334,-73.942828,40.767367,-73.836572,2,58.64
40.744259,-73.737824,40.571524,-73.815725,2,54.56
40.702185,-73.762068,40.824713,-73.966915,2,51.40
40.714352,-73.775561,40.847195,-74.013430,2,62.15
40.733588,-73.883429,40.823398,-73.878564,1,23.02
40.732861,-74.009250,40.792628,-73.936185,1,25.71
40.856661,-73.880859,40.717863,-73.804010,2,42.75
40.617069,-73.752565,40.878911,-73.983502,3,152.98
40.841046,-73.895778,40.663183,-73.853181,1,48.30
40.810510,-73.757540,40.894035,-73.780768,1,24.38
40.664937,-73.879317,40.828343,-73.816951,1,86.37
40.890693,-73.803514,40.639713,-73.862166,1,70.24
40.714440,-73.900664,40.598819,-73.789443,1,40.42
40.743729,-73.871017,40.705838,-73.771009,1,24.76
40.638411,-73.882882,40.646343,-73.850464,1,11.59
40.756363,-73.913865,40.617703,-73.862273,1,39.05
40.703798,-73.999528,40.828336,-73.883349,4,45.39
40.884133,-73.975866,40.662981,-73.747294,2,79.03
40.591225,-73.770370,40.886205,-73.841598,1,81.46
40.777213,-73.905888,40.580176,-74.002113,1,56.22
40.855492,-74.026467,40.601205,-73.978417,1,72.99
40.873958,-73.858827,40.756475,-73.988088,1,48.19
40.778420,-73.868522,40.695593,-73.919289,1,25.01
40.646456,-73.895814,40.618432,-73.932163,1,13.54
40.739763,-73.766947,40.655322,-73.762299,1,26.73
40.700776,-73.935960,40.650212,-73.828360,1,29.10
40.641870,-73.780508,40.677334,-73.867546,2,24.40
40.622032,-73.770066,40.686937,-73.783880,1,16.79
40.623401,-73.747916,40.837186,-73.996002,1,83.93
40.753513,-73.819355,40.650554,-74.029449,1,56.15
40.766774,-73.727896,40.891258,-73.895403,2,47.05
40.699745,-73.934213,40.664650,-73.928942,1,11.09
40.870202,-73.757948,40.593076,-73.806892,1,71.40
40.720766,-73.934353,40.710154,-73.818210,1,22.99
40.602871,-73.735867,40.709101,-73.953298,2,47.95
40.615725,-73.747722,40.826749,-73.978173,1,74.70
40.562624,-73.868713,40.584886,-74.021978,1,35.59
40.733533,-73.870214,40.850984,-73.823881,2,34.78
40.592640,-73.882659,40.851031,-73.747737,5,80.57
40.643943,-73.920139,40.811460,-74.006400,2,49.64
40.670436,-73.834722,40.620071,-73.922400,1,24.77
40.591788,-73.784855,40.642602,-74.012317,2,51.89
40.606487,-74.004014,40.755566,-73.967095,2,48.56
40.790884,-73.867745,40.605232,-73.817698,1,51.04
40.802681,-73.875912,40.784168,-73.828967,2,11.94
40.825865,-73.953110,40.761408,-73.800395,3,40.82
40.794162,-73.937250,40.830589,-73.827857,2,24.37
40.691497,-73.945408,40.789040,-73.935526,5,29.54
40.742946,-73.736865,40.698794,-73.882189,1,34.63
40.754398,-73.810920,40.748677,-73.951147,2,30.99
40.656268,-73.831440,40.626620,-73.848649,1,10.06
40.797304,-73.974355,40.638115,-73.794035,4,66.53
40.786584,-73.790335,40.821600,-73.855192,3,21.18
40.726586,-73.813299,40.630254,-73.849006,1,32.06
40.788546,-73.933471,40.893199,-73.751413,1,50.99
40.742907,-73.903837,40.759186,-73.981868,2,20.45
40.579800,-73.814369,40.729531,-73.796998,1,40.77
40.777610,-73.913462,40.734020,-73.905784,1,12.95
40.572727,-73.922231,40.811627,-73.861577,2,72.23
40.890149,-73.774857,40.895060,-73.885184,1,27.75
40.617382,-73.776515,40.799899,-73.806628,1,53.11
40.563906,-73.825543,40.729231,-73.861915,1,47.41
40.898033,-73.728755,40.600495,-73.749058,1,89.14
40.858570,-73.858944,40.674267,-73.740996,4,65.75
40.638164,-73.804955,40.600992,-73.937138,1,35.31
40.791792,-73.727328,40.865014,-73.761144,3,27.50
40.759920,-73.887343,40.641872,-73.888923,4,31.45
40.589844,-73.818333,40.851925,-73.859686,4,75.91
40.829503,-73.876352,40.864841,-73.843725,1,14.82
40.706447,-73.753417,40.634384,-73.972408,3,95.21
40.773469,-73.975732,40.750282,-73.988267,1,9.49
40.898188,-73.850479,40.602063,-73.819992,2,81.37
40.845710,-73.759237,40.843255,-73.857051,1,23.01
40.766011,-73.930565,40.638572,-73.798943,3,45.50
40.633757,-73.887470,40.817947,-73.875314,5,52.57
40.616711,-73.908507,40.874593,-73.898043,2,75.66
40.876359,-73.999014,40.660782,-73.944957,5,65.87
40.612026,-73.734498,40.729618,-73.843288,2,41.93
40.738605,-73.929822,40.778738,-73.803543,2,28.99
40.676737,-73.985374,40.565642,-73.899556,2,33.15
40.772280,-73.944594,40.848137,-73.749588,1,45.68
40.609469,-73.987986,40.873645,-73.809443,1,83.80
40.804275,-73.781712,40.884007,-73.968330,1,43.70
40.783324,-73.733983,40.881573,-73.968383,2,52.90
40.659529,-73.762942,40.624544,-73.915271,2,36.04
40.722559,-73.820068,40.833944,-73.855274,2,56.52
40.579815,-73.937296,40.612160,-73.886570,1,17.09
40.837915,-73.986868,40.760955,-73.753551,1,55.47
40.825557,-73.870626,40.716790,-73.855628,2,35.05
40.668244,-73.791652,40.561141,-73.920688,4,43.38
40.584250,-73.938691,40.718591,-73.959407,2,39.28
40.883871,-73.983964,40.744096,-73.932152,1,35.91
40.658292,-73.863186,40.650975,-73.970434,1,26.46
40.877433,-73.832213,40.684856,-73.760592,5,55.39
40.854957,-73.959550,40.809361,-73.770898,1,42.44
40.758008,-73.991472,40.806578,-73.777337,1,45.71
40.628264,-73.875377,40.721541,-73.948858,1,29.55
40.687193,-73.920393,40.828901,-73.817904,1,46.98
40.842169,-73.727341,40.713974,-73.905638,1,46.92
40.778909,-73.856421,40.607283,-73.761765,1,52.25
